Substance name,EC / List no,CAS no,Status,Submitter,Regulatory programme,Latest update,Link ID,Details
"Multi-Walled Carbon Tubes (synthetic graphite in tubular shape) with a geometric tube diameter range ≥ 30 nm to ＜3 μm and a length ≥ 5 μm and aspect ratio > 3:1, including Multi-Walled Carbon Nanotubes; [MWC(N)T]",-,-,Opinion Adopted,Germany,Chemical registered under REACH,04-Feb-2026,0b0236e185e2fc46?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185e2fc46,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185e2fc46?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185e2fc46"" target=""_blank"">Details</a>"
ethyl (R)-2-[4-(6-chloroquinoxalin-2-yloxy)phenoxy]propionate,600-119-3,100646-51-3,Opinion Development,Finland,Active substance in Plant Protection Products,03-Feb-2026,0b0236e18cc0ee2e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18cc0ee2e,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18cc0ee2e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18cc0ee2e"" target=""_blank"">Details</a>"
Cobalt bis(2-ethylhexanoate),205-250-6,136-52-7,Submitted,Netherlands,Chemical registered under REACH,03-Feb-2026,0b0236e188116743?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188116743,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188116743?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188116743"" target=""_blank"">Details</a>"
"3,5,5-trimethylhexanoic acid and its salts, with the exception of those specified elsewhere in this Annex  show/hide  Sodium 3,5,5-trimethylhexanoate  EC / List no: 220-169-6  | CAS no: 2650-30-8  3,5,5-trimethylhexanoic acid  EC / List no: 221-975-0  | CAS no: 3302-10-1  Potassium 3,5,5-trimethylhexanoate  EC / List no: 299-890-3  | CAS no: 93918-10-6  Zinc 3,5,5-trimethylhexanoate  EC / List no: 283-563-7  | CAS no: 84682-03-1  Calcium 3,5,5-trimethylhexanoate  EC / List no: 264-731-9  | CAS no: 64216-15-5",-,-,Opinion Development,Spain,Chemical registered under REACH,28-Jan-2026,0b0236e18c56b4c6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c56b4c6,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c56b4c6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c56b4c6"" target=""_blank"">Details</a>"
"Reaction mass of 2-hydroxy-1-{3-[4-(2-hydroxy-2-methylpropanoyl)phenyl]-1,1,3-trimethyl-2,3-dihydro-1H-inden-5-yl}-2-methylpropan-1-one and 2-hydroxy-1-{1-[4-(2-hydroxy-2-methylpropanoyl)phenyl]-1,3,3-trimethyl-2,3-dihydro-1H-inden-5-yl}-2-methylpropan-1-one; A mixture mainly based on: 2,3-dihydro-6-(2-hydroxy-2-methyl-1-oxopropyl)-1,1,3-trimethyl-3-[4-(2-hydroxy-2-methyl-1-oxopropyl)phenyl]-1H-indene; 2,3-dihydro-5-(2-hydroxy-2-methyl-1-oxopropyl)-1,1,3-trimethyl-3-[4-(2-hydroxy-2-methyl-1-oxopropyl)phenyl]-1H-indene",-,-,Intention,Austria,Chemical registered under REACH,27-Jan-2026,0b0236e180a0c9e8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a0c9e8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e180a0c9e8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a0c9e8"" target=""_blank"">Details</a>"
"4-Hexenoic acid, 6-(1,3-dihydro-4-hydroxy-6-methoxy-7-methyl-3-oxo-5-isobenzofuranyl)-4-methyl-, (4E)-, compd. with N,N-diethylethanamine (1:1)",613-922-9,66341-85-3,Withdrawn,Sweden,Chemical registered under REACH,27-Jan-2026,0b0236e18c9b0db3?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c9b0db3,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c9b0db3?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c9b0db3"" target=""_blank"">Details</a>"
"4,4'-isopropylidenedi-2,6-xylol",227-033-5,5613-46-7,Intention,Denmark,Chemical registered under REACH,27-Jan-2026,0b0236e180a0ae26?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a0ae26,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e180a0ae26?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180a0ae26"" target=""_blank"">Details</a>"
"2,2-bis(chloromethyl)trimethylene bis(bis(2-chloroethyl)phosphate)",253-760-2,38051-10-4,Withdrawn,Ireland,Chemical registered under REACH,27-Jan-2026,0b0236e18bdee835?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bdee835,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18bdee835?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bdee835"" target=""_blank"">Details</a>"
Potassium chlorate,223-289-7,3811-04-9,Intention,Austria,Chemical registered under REACH,20-Jan-2026,0b0236e18b337106?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b337106,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18b337106?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b337106"" target=""_blank"">Details</a>"
Sodium chlorate,231-887-4,7775-09-9,Intention,Austria,Chemical registered under REACH,19-Jan-2026,0b0236e18a734b0f?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a734b0f,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a734b0f?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a734b0f"" target=""_blank"">Details</a>"
2-isopropylideneaminooxyethyl (R)-2-[4-(6-chloroquinoxalin-2-yloxy)phenoxy]propionate,601-099-9,111479-05-1,Opinion Development,Austria,Active substance in Plant Protection Products,19-Jan-2026,0b0236e185c27d0d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185c27d0d,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185c27d0d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185c27d0d"" target=""_blank"">Details</a>"
γ-butyrolactone,202-509-5,96-48-0,Intention,Germany,Chemical registered under REACH,15-Jan-2026,0b0236e18bae8388?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bae8388,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18bae8388?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18bae8388"" target=""_blank"">Details</a>"
"vanadium tetrachloride; vanadium trichloride oxide; ammonium trioxovanadate; sodium metavanadate; potassium vanadium trioxide; Vanadate(1-), oxo[phosphato(3-)-kO]-, hydrogen, hydrate (2:1)  show/hide  Vanadate(1-), oxo(phosphato(3-)-kappaO)-, hydrogen, hydrate (2:1)  EC / List no: 424-390-0  | CAS no: 93280-40-1  Potassium vanadium trioxide  EC / List no: 237-388-8  | CAS no: 13769-43-2  Sodium metavanadate  EC / List no: 237-272-7  | CAS no: 13718-26-8  Vanadium trichloride oxide  EC / List no: 231-780-2  | CAS no: 7727-18-6  Ammonium trioxovanadate  EC / List no: 232-261-3  | CAS no: 7803-55-6  Vanadium tetrachloride  EC / List no: 231-561-1  | CAS no: 7632-51-1",-,-,Submitted,France,Chemical registered under REACH,15-Jan-2026,0b0236e189817f42?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189817f42,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e189817f42?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189817f42"" target=""_blank"">Details</a>"
Tris[2-[2-(2-methoxyethoxy)ethoxy]ethyl] orthoborate,250-418-4,30989-05-0,Intention,Netherlands,Chemical registered under REACH,15-Jan-2026,0b0236e186bb7de6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186bb7de6,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e186bb7de6?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186bb7de6"" target=""_blank"">Details</a>"
tert-butyl hydroperoxide,200-915-7,75-91-2,Intention,Netherlands,Chemical registered under REACH,15-Jan-2026,0b0236e18c908fcb?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c908fcb,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c908fcb?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c908fcb"" target=""_blank"">Details</a>"
N-methylaniline,202-870-9,100-61-8,Submitted,Poland,Chemical registered under REACH,15-Jan-2026,0b0236e18b21da7b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b21da7b,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18b21da7b?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b21da7b"" target=""_blank"">Details</a>"
Imidazole hydrobromide,483-310-2,101023-55-6,Opinion Development,Norway,Chemical registered under REACH,15-Jan-2026,0b0236e1820e7438?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1820e7438,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1820e7438?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1820e7438"" target=""_blank"">Details</a>"
hypobromous acid [active bromine],927-683-6,13517-11-8,Intention,Netherlands,Active substance in Biocidal Products,15-Jan-2026,0b0236e1826ef795?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1826ef795,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1826ef795?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1826ef795"" target=""_blank"">Details</a>"
"flutolanil (ISO); N-[3-(propan-2-yloxy)phenyl]-2-(trifluoromethyl)benzamide; α,α,α-trifluoro-3′-isopropoxy-o-toluanilide",613-921-3,66332-96-5,Opinion Development,Netherlands,Active substance in Plant Protection Products,15-Jan-2026,0b0236e189b39662?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b39662,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e189b39662?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b39662"" target=""_blank"">Details</a>"
Dioctyltin oxide,212-791-1,870-08-6,Submitted,Austria,Chemical registered under REACH,15-Jan-2026,0b0236e18b59add8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b59add8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18b59add8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b59add8"" target=""_blank"">Details</a>"
Dimethylsilanediol,213-915-7,1066-42-8,Submitted,Norway,Other substance,15-Jan-2026,0b0236e189bf3dbf?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189bf3dbf,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e189bf3dbf?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189bf3dbf"" target=""_blank"">Details</a>"
Dichloro(dimethyl)silane,200-901-0,75-78-5,Submitted,Sweden,Chemical registered under REACH,15-Jan-2026,0b0236e18898c816?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18898c816,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18898c816?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18898c816"" target=""_blank"">Details</a>"
"4-amino-3,6-dichloropyridine-2-carboxylic acid",604-721-7,150114-71-9,Intention,Finland,Chemical registered under REACH Active substance in Plant Protection Products,15-Jan-2026,0b0236e18cc2071a?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18cc2071a,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18cc2071a?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18cc2071a"" target=""_blank"">Details</a>"
"4,4'-isopropylidenebis[2-allylphenol]",217-121-1,1745-89-7,Intention,MIDU,Chemical registered under REACH,15-Jan-2026,0b0236e18c6b401a?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c6b401a,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c6b401a?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c6b401a"" target=""_blank"">Details</a>"
"2-[2-(7,8-difluoro-2-methylquinolin-3-yloxy)-6-fluorophenyl]propan-2-ol",843-381-6,1314008-27-9,Submitted,Netherlands,Active substance in Plant Protection Products,15-Jan-2026,0b0236e1877db255?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1877db255,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1877db255?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1877db255"" target=""_blank"">Details</a>"
"2,4,6-tris(dimethylaminomethyl)phenol",202-013-9,90-72-2,Opinion Development,Germany,Chemical registered under REACH,15-Jan-2026,0b0236e186bb926d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186bb926d,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e186bb926d?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186bb926d"" target=""_blank"">Details</a>"
"1,3-dimethylimidazolidin-2-one",201-304-8,80-73-9,Submitted,Netherlands,Chemical registered under REACH,14-Jan-2026,0b0236e1859f8c80?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1859f8c80,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1859f8c80?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1859f8c80"" target=""_blank"">Details</a>"
ethyl 4-dimethylaminobenzoate; 2-ethylhexyl 4-(dimethylamino)benzoate; 3-methylbutyl 4-(dimethylamino)benzoate; padimate A,-,-,Intention,Spain,Chemical registered under REACH,07-Jan-2026,0b0236e18b6ac263?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b6ac263,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18b6ac263?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18b6ac263"" target=""_blank"">Details</a>"
cis-tricos-9-ene,248-505-7,27519-02-4,Submitted,Austria,Active substance in Biocidal Products,07-Jan-2026,0b0236e18750157c?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18750157c,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18750157c?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18750157c"" target=""_blank"">Details</a>"
"Arnica montana, ext.  Extractives and their physically modified derivatives such as tinctures, concretes, absolutes, essential oils, oleoresins, terpenes, terpene-free fractions, distillates, residues, etc., obtained from Arnica montana, Ericaceae.",273-579-2,68990-11-4,Intention,Austria,Active substance in Biocidal Products,07-Jan-2026,0b0236e18a9d0078?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a9d0078,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a9d0078?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a9d0078"" target=""_blank"">Details</a>"
7-hydroxycitronellal,203-518-7,107-75-5,Withdrawn,Netherlands,Chemical registered under REACH Active substance in Biocidal Products,07-Jan-2026,0b0236e1809d3513?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1809d3513,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1809d3513?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1809d3513"" target=""_blank"">Details</a>"
Silicon dioxide,231-545-4,7631-86-9,Opinion Adopted,Netherlands,Chemical registered under REACH Active substance in Biocidal Products,17-Dec-2025,0b0236e1841c71ce?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841c71ce,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1841c71ce?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1841c71ce"" target=""_blank"">Details</a>"
cobalt bis(2-ethylhexanoate); cobalt hydroxide oxide; cobalt dihydroxide; cobalt oxide; cobalt(II) 4-oxopent-2-en-2-olate; cobalt trihydroxide; cobalt sulphide;cobalt(2+) propionate,-,-,Submitted,Netherlands,Chemical registered under REACH,17-Dec-2025,0b0236e180618ec2?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180618ec2,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e180618ec2?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180618ec2"" target=""_blank"">Details</a>"
Dazomet,208-576-7,533-74-4,Opinion Adopted,Belgium,Active substance in Biocidal Products,10-Dec-2025,0b0236e189b9c67e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b9c67e,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e189b9c67e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b9c67e"" target=""_blank"">Details</a>"
choline hydrogen phosphonate,701-538-5,947138-30-9,Opinion Adopted,Belgium,Active substance in Plant Protection Products,10-Dec-2025,0b0236e185fb8885?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185fb8885,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e185fb8885?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e185fb8885"" target=""_blank"">Details</a>"
Calcium acetylide,200-848-3,75-20-7,Opinion Adopted,Estonia,Chemical registered under REACH Active substance in Plant Protection Products,10-Dec-2025,0b0236e188e6df49?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188e6df49,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188e6df49?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188e6df49"" target=""_blank"">Details</a>"
"Bis(pentane-2,4-dionato)calcium",243-001-3,19372-44-2,Opinion Adopted,Germany,Chemical registered under REACH,10-Dec-2025,0b0236e18a076cac?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a076cac,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a076cac?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a076cac"" target=""_blank"">Details</a>"
"[4-[p,p'-bis(dimethylamino)benzhydrylidene]cyclohexa-2,5-dien-1-ylidene]dimethylammonium m-[[p-anilinophenyl]azo]benzenesulphonate",265-449-9,65113-55-5,Opinion Adopted,Germany,Chemical registered under REACH,10-Dec-2025,0b0236e188d25b88?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188d25b88,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188d25b88?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188d25b88"" target=""_blank"">Details</a>"
4-tert-butylbenzoic acid,202-696-3,98-73-7,Opinion Adopted,Sweden,Chemical registered under REACH,10-Dec-2025,0b0236e18895ce92?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18895ce92,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18895ce92?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18895ce92"" target=""_blank"">Details</a>"
4-hydroxy-4-methylpentan-2-one,204-626-7,123-42-2,Opinion Adopted,France,Chemical registered under REACH,10-Dec-2025,0b0236e188d25b20?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188d25b20,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188d25b20?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188d25b20"" target=""_blank"">Details</a>"
2-(4-tert-butylbenzyl)propionaldehyde,201-289-8,80-54-6,Opinion Adopted,Sweden,Chemical registered under REACH,10-Dec-2025,0b0236e18803080e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18803080e,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18803080e?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18803080e"" target=""_blank"">Details</a>"
"1-methylheptyl [(4-amino-3,5-dichloro-6-fluoropyridin-2-yl)oxy]acetate",279-752-9,81406-37-3,Opinion Adopted,Sweden,Active substance in Plant Protection Products,10-Dec-2025,0b0236e18c2314c7?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c2314c7,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18c2314c7?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18c2314c7"" target=""_blank"">Details</a>"
"N-[(1R,2S)-2,6-dimethyl-2,3-dihydro-1H-inden-1-yl]-6-[(1RS)-1-fluoroethyl]-1,3,5-triazine-2,4-diamine",936-023-6,950782-86-2,Withdrawn,France,Active substance in Plant Protection Products,02-Dec-2025,0b0236e180dbe747?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180dbe747,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e180dbe747?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e180dbe747"" target=""_blank"">Details</a>"
methylmercury salts,694-823-8,22967-92-6,Withdrawn,France,Chemical registered under REACH,02-Dec-2025,0b0236e1895b28d9?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1895b28d9,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1895b28d9?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1895b28d9"" target=""_blank"">Details</a>"
strontium neodecanoate; strontium di(acetate); strontium tartrate; strontium oxalate; strontium chloride; strontium nitrate; strontium fluoride; strontium sulphate; strontium carbonate; strontium hydrogen phosphate; strontium hydroxide; strontium bis{5-[bis(carboxymethyl)amino]-3-(carboxymethyl)-4-cyanothiophene-2-carboxylate},-,-,Opinion Adopted,Sweden,Chemical registered under REACH,27-Nov-2025,0b0236e182a60eb1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e182a60eb1,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e182a60eb1?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e182a60eb1"" target=""_blank"">Details</a>"
reaction products of boric acid with didecylamine and ethylene oxide,695-923-4,214710-34-6,Opinion Development,Greece,Active substance in Biocidal Products,27-Nov-2025,0b0236e18272dbc8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18272dbc8,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18272dbc8?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18272dbc8"" target=""_blank"">Details</a>"
Propyl [3-(dimethylamino)propyl]carbamate monohydrochloride,247-125-9,25606-41-1,Opinion Adopted,Portugal,Active substance in Plant Protection Products,27-Nov-2025,0b0236e189b7bd86?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b7bd86,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e189b7bd86?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e189b7bd86"" target=""_blank"">Details</a>"
"milbemectin (ISO); Reaction mass of (2aE,4E,8E)-(5′S,6R,6′R,11R,13R,15S,17aR,20R,20aR,20bS)-6′-ethyl-3′,4′,5′,6,6′,7,10,11,14,15,17a,20,20a,20b-tetradecahydro-20,20b-dihydroxy-5′,6,8,19-tetramethylspiro[11,15-methano-2H,13H,17H-furo[4,3,2-pq][2,6]benzodioxacyclooctadecin-13,2′-[2H]pyran]-17-one and (2aE,4E,8E)-(5′S,6R,6′R,11R,13R,15S,17aR,20R,20aR,20bS)-3′,4′,5′,6,6′,7,10,11,14,15,17a,20,20a,20b-tetradecahydro-20,20b-dihydroxy-5′,6,6′,8,19-pentamethylspiro[11,15-methano-2H,13H,17H-furo[4,3,2-pq][2,6]benzodioxacyclooctadecin-13,2′-[2H]pyran]-17-one [Reaction mass of milbemycin A3 (CAS No 51596-10-2) and milbemycin A4 (CAS No 51596-11-3)]",943-060-1,1799297-76-9,Opinion Adopted,Germany,Active substance in Plant Protection Products,27-Nov-2025,0b0236e1887d0f82?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1887d0f82,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1887d0f82?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1887d0f82"" target=""_blank"">Details</a>"
Methyl isothiocyanate,209-132-5,556-61-6,Opinion Adopted,Belgium,Chemical registered under REACH Active substance in Plant Protection Products,27-Nov-2025,0b0236e186a47938?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186a47938,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e186a47938?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e186a47938"" target=""_blank"">Details</a>"
Hydrogen peroxide,231-765-0,7722-84-1,Opinion Adopted,Finland,Chemical registered under REACH Active substance in Biocidal Products,27-Nov-2025,0b0236e188512e18?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188512e18,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188512e18?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188512e18"" target=""_blank"">Details</a>"
Flonicamid (IKI-220),605-127-0,158062-67-0,Opinion Adopted,Finland,Active substance in Plant Protection Products,27-Nov-2025,0b0236e188915011?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188915011,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e188915011?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e188915011"" target=""_blank"">Details</a>"
Dodine,219-459-5,2439-10-3,Opinion Adopted,Spain,Active substance in Plant Protection Products,27-Nov-2025,0b0236e18a6138c3?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6138c3,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18a6138c3?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18a6138c3"" target=""_blank"">Details</a>"
Chlorophacinone,223-003-0,3691-35-8,Opinion Adopted,Spain,Active substance in Biocidal Products,27-Nov-2025,0b0236e1897ebf06?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1897ebf06,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e1897ebf06?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e1897ebf06"" target=""_blank"">Details</a>"
8-methyldecan-2-yl propionate,987-135-7,81931-28-4,Opinion Adopted,Austria,Active substance in Plant Protection Products,27-Nov-2025,0b0236e18aa49d94?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aa49d94,"<a href=""https://echa.europa.eu/registry-of-clh-intentions-until-outcome/-/dislist/details/0b0236e18aa49d94?_disslists_WAR_disslistsportlet_businessIdentifier=0b0236e18aa49d94"" target=""_blank"">Details</a>"
